"ISO3","Year","Sex","Measles","measout","msl"
"LSO",2010,"F",0,NA,NA
"LSO",2011,"F",0,NA,NA
"LSO",2012,"F",0,NA,NA
"LSO",2013,"F",0,NA,NA
"LSO",2014,"F",0,NA,NA
"LSO",2015,"F",0,NA,NA
"LSO",2016,"F",0,NA,NA
"LSO",2017,"F",0,NA,NA
"LSO",2018,"F",0,NA,NA
"LSO",2019,"F",0,NA,NA
"LSO",2020,"F",0,NA,NA
"LSO",2021,"F",0,NA,NA
"MAR",2000,"F",0,NA,NA
"MAR",2001,"F",0,NA,NA
"MAR",2002,"F",0,NA,NA
"MAR",2003,"F",0,NA,NA
"MAR",2004,"F",0,NA,NA
"MAR",2005,"F",0,NA,NA
"MAR",2006,"F",0,NA,NA
"MAR",2007,"F",0,NA,NA
"MAR",2008,"F",0,NA,NA
"MAR",2009,"F",0,NA,NA
"MAR",2010,"F",0,NA,NA
"MAR",2011,"F",0,NA,NA
"MAR",2012,"F",0,NA,NA
"MAR",2013,"F",0,NA,NA
"MAR",2014,"F",0,NA,NA
"MAR",2015,"F",0,NA,NA
"MAR",2016,"F",0,NA,NA
"MAR",2017,"F",0,NA,NA
"MAR",2018,"F",0,NA,NA
"MAR",2019,"F",0,NA,NA
"MAR",2020,"F",0,NA,NA
"MAR",2021,"F",0,NA,NA
"MCO",2000,"F",0,NA,NA
"MCO",2001,"F",0,NA,NA
"MCO",2002,"F",0,NA,NA
"MCO",2003,"F",0,NA,NA
"MCO",2004,"F",0,NA,NA
"MCO",2005,"F",0,NA,NA
"MCO",2006,"F",0,NA,NA
"MCO",2007,"F",0,NA,NA
"MCO",2008,"F",0,NA,NA
"MCO",2009,"F",0,NA,NA
"MCO",2010,"F",0,NA,NA
"MCO",2011,"F",0,NA,NA
"MCO",2012,"F",0,NA,NA
"MCO",2013,"F",0,NA,NA
"MCO",2014,"F",0,NA,NA
"MCO",2015,"F",0,NA,NA
"MCO",2016,"F",0,NA,NA
"MCO",2017,"F",0,NA,NA
"MCO",2018,"F",0,NA,NA
"MCO",2019,"F",0,NA,NA
"MCO",2020,"F",0,NA,NA
"MCO",2021,"F",0,NA,NA
"MDG",2000,"F",0,NA,NA
"MDG",2001,"F",0,NA,NA
"MDG",2002,"F",0,NA,NA
"MDG",2003,"F",0,NA,NA
"MDG",2004,"F",0,NA,NA
"MDG",2005,"F",0,NA,NA
"MDG",2006,"F",0,NA,NA
"MDG",2007,"F",0,NA,NA
"MDG",2008,"F",0,NA,NA
"MDG",2009,"F",0,NA,NA
"MDG",2010,"F",0,NA,NA
"MDG",2011,"F",0,NA,NA
"MDG",2012,"F",0,NA,NA
"MDG",2013,"F",0,NA,NA
"MDG",2014,"F",0,NA,NA
"MDG",2015,"F",0,NA,NA
"MDG",2016,"F",0,NA,NA
"MDG",2017,"F",0,NA,NA
"MDG",2018,"F",0,NA,NA
"MDG",2019,"F",0,NA,NA
"MDG",2020,"F",0,NA,NA
"MDG",2021,"F",0,NA,NA
"MDV",2000,"F",0,NA,NA
"MDV",2001,"F",0,NA,NA
"MDV",2002,"F",0,NA,NA
"MDV",2003,"F",0,NA,NA
"MDV",2004,"F",0,NA,NA
"MDV",2005,"F",0,NA,NA
"MDV",2006,"F",0,NA,NA
"MDV",2007,"F",0,NA,NA
"MDV",2008,"F",0,NA,NA
"MDV",2009,"F",0,NA,NA
"MDV",2010,"F",0,NA,NA
"MDV",2011,"F",0,NA,NA
"MDV",2012,"F",0,NA,NA
"MDV",2013,"F",0,NA,NA
"MDV",2014,"F",0,NA,NA
"MDV",2015,"F",0,NA,NA
"MDV",2016,"F",0,NA,NA
"MDV",2017,"F",0,NA,NA
"MDV",2018,"F",0,NA,NA
"MDV",2019,"F",0,NA,NA
"MDV",2020,"F",0,NA,NA
"MDV",2021,"F",0,NA,NA
"MHL",2000,"F",0,NA,NA
"MHL",2001,"F",0,NA,NA
"MHL",2002,"F",0,NA,NA
"MHL",2003,"F",0,NA,NA
"MHL",2004,"F",0,NA,NA
"MHL",2005,"F",0,NA,NA
"MHL",2006,"F",0,NA,NA
"MHL",2007,"F",0,NA,NA
"MHL",2008,"F",0,NA,NA
"MHL",2009,"F",0,NA,NA
"MHL",2010,"F",0,NA,NA
"MHL",2011,"F",0,NA,NA
"MHL",2012,"F",0,NA,NA
"MHL",2013,"F",0,NA,NA
"MHL",2014,"F",0,NA,NA
"MHL",2015,"F",0,NA,NA
"MHL",2016,"F",0,NA,NA
"MHL",2017,"F",0,NA,NA
"MHL",2018,"F",0,NA,NA
"MHL",2019,"F",0,NA,NA
"MHL",2020,"F",0,NA,NA
"MHL",2021,"F",0,NA,NA
"MLI",2000,"F",0,NA,NA
"MLI",2001,"F",0,NA,NA
"MLI",2002,"F",0,NA,NA
"MLI",2003,"F",0,NA,NA
"MLI",2004,"F",0,NA,NA
"MLI",2005,"F",0,NA,NA
"MLI",2006,"F",0,NA,NA
"MLI",2007,"F",0,NA,NA
"MLI",2008,"F",0,NA,NA
"MLI",2009,"F",0,NA,NA
"MLI",2010,"F",0,NA,NA
"MLI",2011,"F",0,NA,NA
"MLI",2012,"F",0,NA,NA
"MLI",2013,"F",0,NA,NA
"MLI",2014,"F",0,NA,NA
"MLI",2015,"F",0,NA,NA
"MLI",2016,"F",0,NA,NA
"MLI",2017,"F",0,NA,NA
"MLI",2018,"F",0,NA,NA
"MLI",2019,"F",0,NA,NA
"MLI",2020,"F",0,NA,NA
"MLI",2021,"F",0,NA,NA
"MMR",2000,"F",0,NA,NA
"MMR",2001,"F",0,NA,NA
"MMR",2002,"F",0,NA,NA
"MMR",2003,"F",0,NA,NA
"MMR",2004,"F",0,NA,NA
"MMR",2005,"F",0,NA,NA
"MMR",2006,"F",0,NA,NA
"MMR",2007,"F",0,NA,NA
"MMR",2008,"F",0,NA,NA
"MMR",2009,"F",0,NA,NA
"MMR",2010,"F",0,NA,NA
"MMR",2011,"F",0,NA,NA
"MMR",2012,"F",0,NA,NA
"MMR",2013,"F",0,NA,NA
"MMR",2014,"F",0,NA,NA
"MMR",2015,"F",0,NA,NA
"MMR",2016,"F",0,NA,NA
"MMR",2017,"F",0,NA,NA
"MMR",2018,"F",0,NA,NA
"MMR",2019,"F",0,NA,NA
"MMR",2020,"F",0,NA,NA
"MMR",2021,"F",0,NA,NA
"MNE",2000,"F",0,NA,NA
"MNE",2001,"F",0,NA,NA
"MNE",2002,"F",0,NA,NA
"MNE",2003,"F",0,NA,NA
"MNE",2004,"F",0,NA,NA
"MNE",2005,"F",0,NA,NA
"MNE",2006,"F",0,NA,NA
"MNE",2007,"F",0,NA,NA
"MNE",2008,"F",0,NA,NA
"MNE",2009,"F",0,NA,NA
"MNE",2010,"F",0,NA,NA
"MNE",2011,"F",0,NA,NA
"MNE",2012,"F",0,NA,NA
"MNE",2013,"F",0,NA,NA
"MNE",2014,"F",0,NA,NA
"MNE",2015,"F",0,NA,NA
"MNE",2016,"F",0,NA,NA
"MNE",2017,"F",0,NA,NA
"MNE",2018,"F",0,NA,NA
"MNE",2019,"F",0,NA,NA
"MNE",2020,"F",0,NA,NA
"MNE",2021,"F",0,NA,NA
"MNG",2000,"F",0,NA,NA
"MNG",2001,"F",0,NA,NA
"MNG",2002,"F",0,NA,NA
"MNG",2003,"F",0,NA,NA
"MNG",2004,"F",0,NA,NA
"MNG",2005,"F",0,NA,NA
"MNG",2006,"F",0,NA,NA
"MNG",2007,"F",0,NA,NA
"MNG",2008,"F",0,NA,NA
"MNG",2009,"F",0,NA,NA
"MNG",2010,"F",0,NA,NA
"MNG",2011,"F",0,NA,NA
"MNG",2012,"F",0,NA,NA
"MNG",2013,"F",0,NA,NA
"MNG",2014,"F",0,NA,NA
"MNG",2015,"F",0,NA,NA
"MNG",2016,"F",0,NA,NA
"MNG",2017,"F",0,NA,NA
"MNG",2018,"F",0,NA,NA
"MNG",2019,"F",0,NA,NA
"MNG",2020,"F",0,NA,NA
"MNG",2021,"F",0,NA,NA
"MOZ",2000,"F",0,NA,NA
"MOZ",2001,"F",0,NA,NA
"MOZ",2002,"F",0,NA,NA
"MOZ",2003,"F",0,NA,NA
"MOZ",2004,"F",0,NA,NA
"MOZ",2005,"F",0,NA,NA
"MOZ",2006,"F",0,NA,NA
"MOZ",2007,"F",0,NA,NA
"MOZ",2008,"F",0,NA,NA
"MOZ",2009,"F",0,NA,NA
"MOZ",2010,"F",0,NA,NA
"MOZ",2011,"F",0,NA,NA
"MOZ",2012,"F",0,NA,NA
"MOZ",2013,"F",0,NA,NA
"MOZ",2014,"F",0,NA,NA
"MOZ",2015,"F",0,NA,NA
"MOZ",2016,"F",0,NA,NA
"MOZ",2017,"F",0,NA,NA
"MOZ",2018,"F",0,NA,NA
"MOZ",2019,"F",0,NA,NA
"MOZ",2020,"F",0,NA,NA
"MOZ",2021,"F",0,NA,NA
"MRT",2000,"F",0,NA,NA
"MRT",2001,"F",0,NA,NA
"MRT",2002,"F",0,NA,NA
"MRT",2003,"F",0,NA,NA
"MRT",2004,"F",0,NA,NA
"MRT",2005,"F",0,NA,NA
"MRT",2006,"F",0,NA,NA
"MRT",2007,"F",0,NA,NA
"MRT",2008,"F",0,NA,NA
"MRT",2009,"F",0,NA,NA
"MRT",2010,"F",0,NA,NA
"MRT",2011,"F",0,NA,NA
"MRT",2012,"F",0,NA,NA
"MRT",2013,"F",0,NA,NA
"MRT",2014,"F",0,NA,NA
"MRT",2015,"F",0,NA,NA
"MRT",2016,"F",0,NA,NA
"MRT",2017,"F",0,NA,NA
"MRT",2018,"F",0,NA,NA
"MRT",2019,"F",0,NA,NA
"MRT",2020,"F",0,NA,NA
"MRT",2021,"F",0,NA,NA
"MWI",2000,"F",0,NA,NA
"MWI",2001,"F",0,NA,NA
"MWI",2002,"F",0,NA,NA
"MWI",2003,"F",0,NA,NA
"MWI",2004,"F",0,NA,NA
"MWI",2005,"F",0,NA,NA
"MWI",2006,"F",0,NA,NA
"MWI",2007,"F",0,NA,NA
"MWI",2008,"F",0,NA,NA
"MWI",2009,"F",0,NA,NA
"MWI",2010,"F",0,NA,NA
"MWI",2011,"F",0,NA,NA
"MWI",2012,"F",0,NA,NA
"MWI",2013,"F",0,NA,NA
"MWI",2014,"F",0,NA,NA
"MWI",2015,"F",0,NA,NA
"MWI",2016,"F",0,NA,NA
"MWI",2017,"F",0,NA,NA
"MWI",2018,"F",0,NA,NA
"MWI",2019,"F",0,NA,NA
"MWI",2020,"F",0,NA,NA
"MWI",2021,"F",0,NA,NA
"MYS",2000,"F",0,NA,NA
"MYS",2001,"F",0,NA,NA
"MYS",2002,"F",0,NA,NA
"MYS",2003,"F",0,NA,NA
"MYS",2004,"F",0,NA,NA
"MYS",2005,"F",0,NA,NA
"MYS",2006,"F",0,NA,NA
"MYS",2007,"F",0,NA,NA
"MYS",2008,"F",0,NA,NA
"MYS",2009,"F",0,NA,NA
"MYS",2010,"F",0,NA,NA
"MYS",2011,"F",0,NA,NA
"MYS",2012,"F",0,NA,NA
"MYS",2013,"F",0,NA,NA
"MYS",2014,"F",0,NA,NA
"MYS",2015,"F",0,NA,NA
"MYS",2016,"F",0,NA,NA
"MYS",2017,"F",0,NA,NA
"MYS",2018,"F",0,NA,NA
"MYS",2019,"F",0,NA,NA
"MYS",2020,"F",0,NA,NA
"MYS",2021,"F",0,NA,NA
"NAM",2000,"F",0,NA,NA
"NAM",2001,"F",0,NA,NA
"NAM",2002,"F",0,NA,NA
"NAM",2003,"F",0,NA,NA
"NAM",2004,"F",0,NA,NA
"NAM",2005,"F",0,NA,NA
"NAM",2006,"F",0,NA,NA
"NAM",2007,"F",0,NA,NA
"NAM",2008,"F",0,NA,NA
"NAM",2009,"F",0,NA,NA
"NAM",2010,"F",0,NA,NA
"NAM",2011,"F",0,NA,NA
"NAM",2012,"F",0,NA,NA
"NAM",2013,"F",0,NA,NA
"NAM",2014,"F",0,NA,NA
"NAM",2015,"F",0,NA,NA
"NAM",2016,"F",0,NA,NA
"NAM",2017,"F",0,NA,NA
"NAM",2018,"F",0,NA,NA
"NAM",2019,"F",0,NA,NA
"NAM",2020,"F",0,NA,NA
"NAM",2021,"F",0,NA,NA
"NER",2000,"F",0,NA,NA
"NER",2001,"F",0,NA,NA
"NER",2002,"F",0,NA,NA
"NER",2003,"F",0,NA,NA
"NER",2004,"F",0,NA,NA
"NER",2005,"F",0,NA,NA
"NER",2006,"F",0,NA,NA
"NER",2007,"F",0,NA,NA
"NER",2008,"F",0,NA,NA
"NER",2009,"F",0,NA,NA
"NER",2010,"F",0,NA,NA
"NER",2011,"F",0,NA,NA
"NER",2012,"F",0,NA,NA
"NER",2013,"F",0,NA,NA
"NER",2014,"F",0,NA,NA
"NER",2015,"F",0,NA,NA
"NER",2016,"F",0,NA,NA
"NER",2017,"F",0,NA,NA
"NER",2018,"F",0,NA,NA
"NER",2019,"F",0,NA,NA
"NER",2020,"F",0,NA,NA
"NER",2021,"F",0,NA,NA
"NGA",2000,"F",0,NA,NA
"NGA",2001,"F",0,NA,NA
"NGA",2002,"F",0,NA,NA
"NGA",2003,"F",0,NA,NA
"NGA",2004,"F",0,NA,NA
"NGA",2005,"F",0,NA,NA
"NGA",2006,"F",0,NA,NA
"NGA",2007,"F",0,NA,NA
"NGA",2008,"F",0,NA,NA
"NGA",2009,"F",0,NA,NA
"NGA",2010,"F",0,NA,NA
"NGA",2011,"F",0,NA,NA
"NGA",2012,"F",0,NA,NA
"NGA",2013,"F",0,NA,NA
"NGA",2014,"F",0,NA,NA
"NGA",2015,"F",0,NA,NA
"NGA",2016,"F",0,NA,NA
"NGA",2017,"F",0,NA,NA
"NGA",2018,"F",0,NA,NA
"NGA",2019,"F",0,NA,NA
"NGA",2020,"F",0,NA,NA
"NGA",2021,"F",0,NA,NA
"NIU",2000,"F",0,NA,NA
"NIU",2001,"F",0,NA,NA
"NIU",2002,"F",0,NA,NA
"NIU",2003,"F",0,NA,NA
"NIU",2004,"F",0,NA,NA
"NIU",2005,"F",0,NA,NA
"NIU",2006,"F",0,NA,NA
"NIU",2007,"F",0,NA,NA
"NIU",2008,"F",0,NA,NA
"NIU",2009,"F",0,NA,NA
"NIU",2010,"F",0,NA,NA
"NIU",2011,"F",0,NA,NA
"NIU",2012,"F",0,NA,NA
"NIU",2013,"F",0,NA,NA
"NIU",2014,"F",0,NA,NA
"NIU",2015,"F",0,NA,NA
"NIU",2016,"F",0,NA,NA
"NIU",2017,"F",0,NA,NA
"NIU",2018,"F",0,NA,NA
"NIU",2019,"F",0,NA,NA
"NIU",2020,"F",0,NA,NA
"NIU",2021,"F",0,NA,NA
"NPL",2000,"F",0,NA,NA
"NPL",2001,"F",0,NA,NA
"NPL",2002,"F",0,NA,NA
"NPL",2003,"F",0,NA,NA
"NPL",2004,"F",0,NA,NA
"NPL",2005,"F",0,NA,NA
"NPL",2006,"F",0,NA,NA
"NPL",2007,"F",0,NA,NA
"NPL",2008,"F",0,NA,NA
"NPL",2009,"F",0,NA,NA
"NPL",2010,"F",0,NA,NA
"NPL",2011,"F",0,NA,NA
"NPL",2012,"F",0,NA,NA
"NPL",2013,"F",0,NA,NA
"NPL",2014,"F",0,NA,NA
"NPL",2015,"F",0,NA,NA
"NPL",2016,"F",0,NA,NA
"NPL",2017,"F",0,NA,NA
"NPL",2018,"F",0,NA,NA
"NPL",2019,"F",0,NA,NA
"NPL",2020,"F",0,NA,NA
"NPL",2021,"F",0,NA,NA
"NRU",2000,"F",0,NA,NA
"NRU",2001,"F",0,NA,NA
"NRU",2002,"F",0,NA,NA
"NRU",2003,"F",0,NA,NA
"NRU",2004,"F",0,NA,NA
"NRU",2005,"F",0,NA,NA
"NRU",2006,"F",0,NA,NA
"NRU",2007,"F",0,NA,NA
"NRU",2008,"F",0,NA,NA
"NRU",2009,"F",0,NA,NA
"NRU",2010,"F",0,NA,NA
"NRU",2011,"F",0,NA,NA
"NRU",2012,"F",0,NA,NA
"NRU",2013,"F",0,NA,NA
"NRU",2014,"F",0,NA,NA
"NRU",2015,"F",0,NA,NA
"NRU",2016,"F",0,NA,NA
"NRU",2017,"F",0,NA,NA
"NRU",2018,"F",0,NA,NA
"NRU",2019,"F",0,NA,NA
"NRU",2020,"F",0,NA,NA
"NRU",2021,"F",0,NA,NA
"OMN",2000,"F",0,NA,NA
"OMN",2001,"F",0,NA,NA
"OMN",2002,"F",0,NA,NA
"OMN",2003,"F",0,NA,NA
"OMN",2004,"F",0,NA,NA
"OMN",2005,"F",0,NA,NA
"OMN",2006,"F",0,NA,NA
"OMN",2007,"F",0,NA,NA
"OMN",2008,"F",0,NA,NA
"OMN",2009,"F",0,NA,NA
"OMN",2010,"F",0,NA,NA
"OMN",2011,"F",0,NA,NA
"OMN",2012,"F",0,NA,NA
"OMN",2013,"F",0,NA,NA
"OMN",2014,"F",0,NA,NA
"OMN",2015,"F",0,NA,NA
"OMN",2016,"F",0,NA,NA
"OMN",2017,"F",0,NA,NA
"OMN",2018,"F",0,NA,NA
"OMN",2019,"F",0,NA,NA
"OMN",2020,"F",0,NA,NA
"OMN",2021,"F",0,NA,NA
"PAK",2000,"F",0,NA,NA
"PAK",2001,"F",0,NA,NA
"PAK",2002,"F",0,NA,NA
"PAK",2003,"F",0,NA,NA
"PAK",2004,"F",0,NA,NA
"PAK",2005,"F",0,NA,NA
"PAK",2006,"F",0,NA,NA
"PAK",2007,"F",0,NA,NA
"PAK",2008,"F",0,NA,NA
"PAK",2009,"F",0,NA,NA
"PAK",2010,"F",0,NA,NA
"PAK",2011,"F",0,NA,NA
"PAK",2012,"F",0,NA,NA
"PAK",2013,"F",0,NA,NA
"PAK",2014,"F",0,NA,NA
"PAK",2015,"F",0,NA,NA
"PAK",2016,"F",0,NA,NA
"PAK",2017,"F",0,NA,NA
"PAK",2018,"F",0,NA,NA
"PAK",2019,"F",0,NA,NA
"PAK",2020,"F",0,NA,NA
"PAK",2021,"F",0,NA,NA
"PLW",2000,"F",0,NA,NA
"PLW",2001,"F",0,NA,NA
"PLW",2002,"F",0,NA,NA
"PLW",2003,"F",0,NA,NA
"PLW",2004,"F",0,NA,NA
"PLW",2005,"F",0,NA,NA
"PLW",2006,"F",0,NA,NA
"PLW",2007,"F",0,NA,NA
"PLW",2008,"F",0,NA,NA
"PLW",2009,"F",0,NA,NA
"PLW",2010,"F",0,NA,NA
"PLW",2011,"F",0,NA,NA
"PLW",2012,"F",0,NA,NA
"PLW",2013,"F",0,NA,NA
"PLW",2014,"F",0,NA,NA
"PLW",2015,"F",0,NA,NA
"PLW",2016,"F",0,NA,NA
"PLW",2017,"F",0,NA,NA
"PLW",2018,"F",0,NA,NA
"PLW",2019,"F",0,NA,NA
"PLW",2020,"F",0,NA,NA
"PLW",2021,"F",0,NA,NA
"PNG",2000,"F",0,NA,NA
"PNG",2001,"F",0,NA,NA
"PNG",2002,"F",0,NA,NA
"PNG",2003,"F",0,NA,NA
"PNG",2004,"F",0,NA,NA
"PNG",2005,"F",0,NA,NA
"PNG",2006,"F",0,NA,NA
"PNG",2007,"F",0,NA,NA
"PNG",2008,"F",0,NA,NA
"PNG",2009,"F",0,NA,NA
"PNG",2010,"F",0,NA,NA
"PNG",2011,"F",0,NA,NA
"PNG",2012,"F",0,NA,NA
"PNG",2013,"F",0,NA,NA
"PNG",2014,"F",0,NA,NA
"PNG",2015,"F",0,NA,NA
"PNG",2016,"F",0,NA,NA
"PNG",2017,"F",0,NA,NA
"PNG",2018,"F",0,NA,NA
"PNG",2019,"F",0,NA,NA
"PNG",2020,"F",0,NA,NA
"PNG",2021,"F",0,NA,NA
"PRK",2000,"F",0,NA,NA
"PRK",2001,"F",0,NA,NA
"PRK",2002,"F",0,NA,NA
"PRK",2003,"F",0,NA,NA
"PRK",2004,"F",0,NA,NA
"PRK",2005,"F",0,NA,NA
"PRK",2006,"F",0,NA,NA
"PRK",2007,"F",0,NA,NA
"PRK",2008,"F",0,NA,NA
"PRK",2009,"F",0,NA,NA
"PRK",2010,"F",0,NA,NA
"PRK",2011,"F",0,NA,NA
"PRK",2012,"F",0,NA,NA
"PRK",2013,"F",0,NA,NA
"PRK",2014,"F",0,NA,NA
"PRK",2015,"F",0,NA,NA
"PRK",2016,"F",0,NA,NA
"PRK",2017,"F",0,NA,NA
"PRK",2018,"F",0,NA,NA
"PRK",2019,"F",0,NA,NA
"PRK",2020,"F",0,NA,NA
"PRK",2021,"F",0,NA,NA
"PSE",2000,"F",0,NA,NA
"PSE",2001,"F",0,NA,NA
"PSE",2002,"F",0,NA,NA
"PSE",2003,"F",0,NA,NA
"PSE",2004,"F",0,NA,NA
"PSE",2005,"F",0,NA,NA
"PSE",2006,"F",0,NA,NA
"PSE",2007,"F",0,NA,NA
"PSE",2008,"F",0,NA,NA
"PSE",2009,"F",0,NA,NA
"PSE",2010,"F",0,NA,NA
"PSE",2011,"F",0,NA,NA
"PSE",2012,"F",0,NA,NA
"PSE",2013,"F",0,NA,NA
"PSE",2014,"F",0,NA,NA
"PSE",2015,"F",0,NA,NA
"PSE",2016,"F",0,NA,NA
"PSE",2017,"F",0,NA,NA
"PSE",2018,"F",0,NA,NA
"PSE",2019,"F",0,NA,NA
"PSE",2020,"F",0,NA,NA
"PSE",2021,"F",0,NA,NA
"QAT",2000,"F",0,NA,NA
"QAT",2001,"F",0,NA,NA
"QAT",2002,"F",0,NA,NA
"QAT",2003,"F",0,NA,NA
"QAT",2004,"F",0,NA,NA
"QAT",2005,"F",0,NA,NA
"QAT",2006,"F",0,NA,NA
"QAT",2007,"F",0,NA,NA
"QAT",2008,"F",0,NA,NA
"QAT",2009,"F",0,NA,NA
"QAT",2010,"F",0,NA,NA
"QAT",2011,"F",0,NA,NA
"QAT",2012,"F",0,NA,NA
"QAT",2013,"F",0,NA,NA
"QAT",2014,"F",0,NA,NA
"QAT",2015,"F",0,NA,NA
"QAT",2016,"F",0,NA,NA
"QAT",2017,"F",0,NA,NA
"QAT",2018,"F",0,NA,NA
"QAT",2019,"F",0,NA,NA
"QAT",2020,"F",0,NA,NA
"QAT",2021,"F",0,NA,NA
"RUS",2000,"F",0,NA,NA
"RUS",2001,"F",0,NA,NA
"RUS",2002,"F",0,NA,NA
"RUS",2003,"F",0,NA,NA
"RUS",2004,"F",0,NA,NA
"RUS",2005,"F",0,NA,NA
"RUS",2006,"F",0,NA,NA
"RUS",2007,"F",0,NA,NA
"RUS",2008,"F",0,NA,NA
"RUS",2009,"F",0,NA,NA
"RUS",2010,"F",0,NA,NA
"RUS",2011,"F",0,NA,NA
"RUS",2012,"F",0,NA,NA
"RUS",2013,"F",0,NA,NA
"RUS",2014,"F",0,NA,NA
"RUS",2015,"F",0,NA,NA
"RUS",2016,"F",0,NA,NA
"RUS",2017,"F",0,NA,NA
"RUS",2018,"F",0,NA,NA
"RUS",2019,"F",0,NA,NA
"RUS",2020,"F",0,NA,NA
"RUS",2021,"F",0,NA,NA
"RWA",2000,"F",0,NA,NA
"RWA",2001,"F",0,NA,NA
"RWA",2002,"F",0,NA,NA
"RWA",2003,"F",0,NA,NA
"RWA",2004,"F",0,NA,NA
"RWA",2005,"F",0,NA,NA
"RWA",2006,"F",0,NA,NA
"RWA",2007,"F",0,NA,NA
"RWA",2008,"F",0,NA,NA
"RWA",2009,"F",0,NA,NA
"RWA",2010,"F",0,NA,NA
"RWA",2011,"F",0,NA,NA
"RWA",2012,"F",0,NA,NA
"RWA",2013,"F",0,NA,NA
"RWA",2014,"F",0,NA,NA
"RWA",2015,"F",0,NA,NA
"RWA",2016,"F",0,NA,NA
"RWA",2017,"F",0,NA,NA
"RWA",2018,"F",0,NA,NA
"RWA",2019,"F",0,NA,NA
"RWA",2020,"F",0,NA,NA
"RWA",2021,"F",0,NA,NA
"SAU",2000,"F",0,NA,NA
"SAU",2001,"F",0,NA,NA
"SAU",2002,"F",0,NA,NA
"SAU",2003,"F",0,NA,NA
"SAU",2004,"F",0,NA,NA
"SAU",2005,"F",0,NA,NA
"SAU",2006,"F",0,NA,NA
"SAU",2007,"F",0,NA,NA
"SAU",2008,"F",0,NA,NA
"SAU",2009,"F",0,NA,NA
"SAU",2010,"F",0,NA,NA
"SAU",2011,"F",0,NA,NA
"SAU",2012,"F",0,NA,NA
"SAU",2013,"F",0,NA,NA
"SAU",2014,"F",0,NA,NA
"SAU",2015,"F",0,NA,NA
"SAU",2016,"F",0,NA,NA
"SAU",2017,"F",0,NA,NA
"SAU",2018,"F",0,NA,NA
"SAU",2019,"F",0,NA,NA
"SAU",2020,"F",0,NA,NA
"SAU",2021,"F",0,NA,NA
"SDN",2000,"F",0,NA,NA
"SDN",2001,"F",0,NA,NA
"SDN",2002,"F",0,NA,NA
"SDN",2003,"F",0,NA,NA
"SDN",2004,"F",0,NA,NA
"SDN",2005,"F",0,NA,NA
"SDN",2006,"F",0,NA,NA
"SDN",2007,"F",0,NA,NA
"SDN",2008,"F",0,NA,NA
"SDN",2009,"F",0,NA,NA
"SDN",2010,"F",0,NA,NA
"SDN",2011,"F",0,NA,NA
"SDN",2012,"F",0,NA,NA
"SDN",2013,"F",0,NA,NA
"SDN",2014,"F",0,NA,NA
"SDN",2015,"F",0,NA,NA
"SDN",2016,"F",0,NA,NA
"SDN",2017,"F",0,NA,NA
"SDN",2018,"F",0,NA,NA
"SDN",2019,"F",0,NA,NA
"SDN",2020,"F",0,NA,NA
"SDN",2021,"F",0,NA,NA
"SEN",2000,"F",0,NA,NA
"SEN",2001,"F",0,NA,NA
"SEN",2002,"F",0,NA,NA
"SEN",2003,"F",0,NA,NA
"SEN",2004,"F",0,NA,NA
"SEN",2005,"F",0,NA,NA
"SEN",2006,"F",0,NA,NA
"SEN",2007,"F",0,NA,NA
"SEN",2008,"F",0,NA,NA
"SEN",2009,"F",0,NA,NA
"SEN",2010,"F",0,NA,NA
"SEN",2011,"F",0,NA,NA
"SEN",2012,"F",0,NA,NA
"SEN",2013,"F",0,NA,NA
"SEN",2014,"F",0,NA,NA
"SEN",2015,"F",0,NA,NA
"SEN",2016,"F",0,NA,NA
"SEN",2017,"F",0,NA,NA
"SEN",2018,"F",0,NA,NA
"SEN",2019,"F",0,NA,NA
"SEN",2020,"F",0,NA,NA
"SEN",2021,"F",0,NA,NA
"SLB",2000,"F",0,NA,NA
"SLB",2001,"F",0,NA,NA
"SLB",2002,"F",0,NA,NA
"SLB",2003,"F",0,NA,NA
"SLB",2004,"F",0,NA,NA
