"ISO3","Year","Sex","Measles","measout","msl"
"SLB",2005,"F",0,NA,NA
"SLB",2006,"F",0,NA,NA
"SLB",2007,"F",0,NA,NA
"SLB",2008,"F",0,NA,NA
"SLB",2009,"F",0,NA,NA
"SLB",2010,"F",0,NA,NA
"SLB",2011,"F",0,NA,NA
"SLB",2012,"F",0,NA,NA
"SLB",2013,"F",0,NA,NA
"SLB",2014,"F",0,NA,NA
"SLB",2015,"F",0,NA,NA
"SLB",2016,"F",0,NA,NA
"SLB",2017,"F",0,NA,NA
"SLB",2018,"F",0,NA,NA
"SLB",2019,"F",0,NA,NA
"SLB",2020,"F",0,NA,NA
"SLB",2021,"F",0,NA,NA
"SLE",2000,"F",0,NA,NA
"SLE",2001,"F",0,NA,NA
"SLE",2002,"F",0,NA,NA
"SLE",2003,"F",0,NA,NA
"SLE",2004,"F",0,NA,NA
"SLE",2005,"F",0,NA,NA
"SLE",2006,"F",0,NA,NA
"SLE",2007,"F",0,NA,NA
"SLE",2008,"F",0,NA,NA
"SLE",2009,"F",0,NA,NA
"SLE",2010,"F",0,NA,NA
"SLE",2011,"F",0,NA,NA
"SLE",2012,"F",0,NA,NA
"SLE",2013,"F",0,NA,NA
"SLE",2014,"F",0,NA,NA
"SLE",2015,"F",0,NA,NA
"SLE",2016,"F",0,NA,NA
"SLE",2017,"F",0,NA,NA
"SLE",2018,"F",0,NA,NA
"SLE",2019,"F",0,NA,NA
"SLE",2020,"F",0,NA,NA
"SLE",2021,"F",0,NA,NA
"SMR",2000,"F",0,NA,NA
"SMR",2001,"F",0,NA,NA
"SMR",2002,"F",0,NA,NA
"SMR",2003,"F",0,NA,NA
"SMR",2004,"F",0,NA,NA
"SMR",2005,"F",0,NA,NA
"SMR",2006,"F",0,NA,NA
"SMR",2007,"F",0,NA,NA
"SMR",2008,"F",0,NA,NA
"SMR",2009,"F",0,NA,NA
"SMR",2010,"F",0,NA,NA
"SMR",2011,"F",0,NA,NA
"SMR",2012,"F",0,NA,NA
"SMR",2013,"F",0,NA,NA
"SMR",2014,"F",0,NA,NA
"SMR",2015,"F",0,NA,NA
"SMR",2016,"F",0,NA,NA
"SMR",2017,"F",0,NA,NA
"SMR",2018,"F",0,NA,NA
"SMR",2019,"F",0,NA,NA
"SMR",2020,"F",0,NA,NA
"SMR",2021,"F",0,NA,NA
"SOM",2000,"F",0,NA,NA
"SOM",2001,"F",0,NA,NA
"SOM",2002,"F",0,NA,NA
"SOM",2003,"F",0,NA,NA
"SOM",2004,"F",0,NA,NA
"SOM",2005,"F",0,NA,NA
"SOM",2006,"F",0,NA,NA
"SOM",2007,"F",0,NA,NA
"SOM",2008,"F",0,NA,NA
"SOM",2009,"F",0,NA,NA
"SOM",2010,"F",0,NA,NA
"SOM",2011,"F",0,NA,NA
"SOM",2012,"F",0,NA,NA
"SOM",2013,"F",0,NA,NA
"SOM",2014,"F",0,NA,NA
"SOM",2015,"F",0,NA,NA
"SOM",2016,"F",0,NA,NA
"SOM",2017,"F",0,NA,NA
"SOM",2018,"F",0,NA,NA
"SOM",2019,"F",0,NA,NA
"SOM",2020,"F",0,NA,NA
"SOM",2021,"F",0,NA,NA
"SSD",2000,"F",0,NA,NA
"SSD",2001,"F",0,NA,NA
"SSD",2002,"F",0,NA,NA
"SSD",2003,"F",0,NA,NA
"SSD",2004,"F",0,NA,NA
"SSD",2005,"F",0,NA,NA
"SSD",2006,"F",0,NA,NA
"SSD",2007,"F",0,NA,NA
"SSD",2008,"F",0,NA,NA
"SSD",2009,"F",0,NA,NA
"SSD",2010,"F",0,NA,NA
"SSD",2011,"F",0,NA,NA
"SSD",2012,"F",0,NA,NA
"SSD",2013,"F",0,NA,NA
"SSD",2014,"F",0,NA,NA
"SSD",2015,"F",0,NA,NA
"SSD",2016,"F",0,NA,NA
"SSD",2017,"F",0,NA,NA
"SSD",2018,"F",0,NA,NA
"SSD",2019,"F",0,NA,NA
"SSD",2020,"F",0,NA,NA
"SSD",2021,"F",0,NA,NA
"STP",2000,"F",0,NA,NA
"STP",2001,"F",0,NA,NA
"STP",2002,"F",0,NA,NA
"STP",2003,"F",0,NA,NA
"STP",2004,"F",0,NA,NA
"STP",2005,"F",0,NA,NA
"STP",2006,"F",0,NA,NA
"STP",2007,"F",0,NA,NA
"STP",2008,"F",0,NA,NA
"STP",2009,"F",0,NA,NA
"STP",2010,"F",0,NA,NA
"STP",2011,"F",0,NA,NA
"STP",2012,"F",0,NA,NA
"STP",2013,"F",0,NA,NA
"STP",2014,"F",0,NA,NA
"STP",2015,"F",0,NA,NA
"STP",2016,"F",0,NA,NA
"STP",2017,"F",0,NA,NA
"STP",2018,"F",0,NA,NA
"STP",2019,"F",0,NA,NA
"STP",2020,"F",0,NA,NA
"STP",2021,"F",0,NA,NA
"SUR",2000,"F",0,NA,NA
"SUR",2001,"F",0,NA,NA
"SUR",2002,"F",0,NA,NA
"SUR",2003,"F",0,NA,NA
"SUR",2004,"F",0,NA,NA
"SUR",2005,"F",0,NA,NA
"SUR",2006,"F",0,NA,NA
"SUR",2007,"F",0,NA,NA
"SUR",2008,"F",0,NA,NA
"SUR",2009,"F",0,NA,NA
"SUR",2010,"F",0,NA,NA
"SUR",2011,"F",0,NA,NA
"SUR",2012,"F",0,NA,NA
"SUR",2013,"F",0,NA,NA
"SUR",2014,"F",0,NA,NA
"SUR",2015,"F",0,NA,NA
"SUR",2016,"F",0,NA,NA
"SUR",2017,"F",0,NA,NA
"SUR",2018,"F",0,NA,NA
"SUR",2019,"F",0,NA,NA
"SUR",2020,"F",0,NA,NA
"SUR",2021,"F",0,NA,NA
"SWZ",2000,"F",0,NA,NA
"SWZ",2001,"F",0,NA,NA
"SWZ",2002,"F",0,NA,NA
"SWZ",2003,"F",0,NA,NA
"SWZ",2004,"F",0,NA,NA
"SWZ",2005,"F",0,NA,NA
"SWZ",2006,"F",0,NA,NA
"SWZ",2007,"F",0,NA,NA
"SWZ",2008,"F",0,NA,NA
"SWZ",2009,"F",0,NA,NA
"SWZ",2010,"F",0,NA,NA
"SWZ",2011,"F",0,NA,NA
"SWZ",2012,"F",0,NA,NA
"SWZ",2013,"F",0,NA,NA
"SWZ",2014,"F",0,NA,NA
"SWZ",2015,"F",0,NA,NA
"SWZ",2016,"F",0,NA,NA
"SWZ",2017,"F",0,NA,NA
"SWZ",2018,"F",0,NA,NA
"SWZ",2019,"F",0,NA,NA
"SWZ",2020,"F",0,NA,NA
"SWZ",2021,"F",0,NA,NA
"SYC",2000,"F",0,NA,NA
"SYC",2001,"F",0,NA,NA
"SYC",2002,"F",0,NA,NA
"SYC",2003,"F",0,NA,NA
"SYC",2004,"F",0,NA,NA
"SYC",2005,"F",0,NA,NA
"SYC",2006,"F",0,NA,NA
"SYC",2007,"F",0,NA,NA
"SYC",2008,"F",0,NA,NA
"SYC",2009,"F",0,NA,NA
"SYC",2010,"F",0,NA,NA
"SYC",2011,"F",0,NA,NA
"SYC",2012,"F",0,NA,NA
"SYC",2013,"F",0,NA,NA
"SYC",2014,"F",0,NA,NA
"SYC",2015,"F",0,NA,NA
"SYC",2016,"F",0,NA,NA
"SYC",2017,"F",0,NA,NA
"SYC",2018,"F",0,NA,NA
"SYC",2019,"F",0,NA,NA
"SYC",2020,"F",0,NA,NA
"SYC",2021,"F",0,NA,NA
"SYR",2000,"F",0,NA,NA
"SYR",2001,"F",0,NA,NA
"SYR",2002,"F",0,NA,NA
"SYR",2003,"F",0,NA,NA
"SYR",2004,"F",0,NA,NA
"SYR",2005,"F",0,NA,NA
"SYR",2006,"F",0,NA,NA
"SYR",2007,"F",0,NA,NA
"SYR",2008,"F",0,NA,NA
"SYR",2009,"F",0,NA,NA
"SYR",2010,"F",0,NA,NA
"SYR",2011,"F",0,NA,NA
"SYR",2012,"F",0,NA,NA
"SYR",2013,"F",0,NA,NA
"SYR",2014,"F",0,NA,NA
"SYR",2015,"F",0,NA,NA
"SYR",2016,"F",0,NA,NA
"SYR",2017,"F",0,NA,NA
"SYR",2018,"F",0,NA,NA
"SYR",2019,"F",0,NA,NA
"SYR",2020,"F",0,NA,NA
"SYR",2021,"F",0,NA,NA
"TCD",2000,"F",0,NA,NA
"TCD",2001,"F",0,NA,NA
"TCD",2002,"F",0,NA,NA
"TCD",2003,"F",0,NA,NA
"TCD",2004,"F",0,NA,NA
"TCD",2005,"F",0,NA,NA
"TCD",2006,"F",0,NA,NA
"TCD",2007,"F",0,NA,NA
"TCD",2008,"F",0,NA,NA
"TCD",2009,"F",0,NA,NA
"TCD",2010,"F",0,NA,NA
"TCD",2011,"F",0,NA,NA
"TCD",2012,"F",0,NA,NA
"TCD",2013,"F",0,NA,NA
"TCD",2014,"F",0,NA,NA
"TCD",2015,"F",0,NA,NA
"TCD",2016,"F",0,NA,NA
"TCD",2017,"F",0,NA,NA
"TCD",2018,"F",0,NA,NA
"TCD",2019,"F",0,NA,NA
"TCD",2020,"F",0,NA,NA
"TCD",2021,"F",0,NA,NA
"TGO",2000,"F",0,NA,NA
"TGO",2001,"F",0,NA,NA
"TGO",2002,"F",0,NA,NA
"TGO",2003,"F",0,NA,NA
"TGO",2004,"F",0,NA,NA
"TGO",2005,"F",0,NA,NA
"TGO",2006,"F",0,NA,NA
"TGO",2007,"F",0,NA,NA
"TGO",2008,"F",0,NA,NA
"TGO",2009,"F",0,NA,NA
"TGO",2010,"F",0,NA,NA
"TGO",2011,"F",0,NA,NA
"TGO",2012,"F",0,NA,NA
"TGO",2013,"F",0,NA,NA
"TGO",2014,"F",0,NA,NA
"TGO",2015,"F",0,NA,NA
"TGO",2016,"F",0,NA,NA
"TGO",2017,"F",0,NA,NA
"TGO",2018,"F",0,NA,NA
"TGO",2019,"F",0,NA,NA
"TGO",2020,"F",0,NA,NA
"TGO",2021,"F",0,NA,NA
"THA",2000,"F",0,NA,NA
"THA",2001,"F",0,NA,NA
"THA",2002,"F",0,NA,NA
"THA",2003,"F",0,NA,NA
"THA",2004,"F",0,NA,NA
"THA",2005,"F",0,NA,NA
"THA",2006,"F",0,NA,NA
"THA",2007,"F",0,NA,NA
"THA",2008,"F",0,NA,NA
"THA",2009,"F",0,NA,NA
"THA",2010,"F",0,NA,NA
"THA",2011,"F",0,NA,NA
"THA",2012,"F",0,NA,NA
"THA",2013,"F",0,NA,NA
"THA",2014,"F",0,NA,NA
"THA",2015,"F",0,NA,NA
"THA",2016,"F",0,NA,NA
"THA",2017,"F",0,NA,NA
"THA",2018,"F",0,NA,NA
"THA",2019,"F",0,NA,NA
"THA",2020,"F",0,NA,NA
"THA",2021,"F",0,NA,NA
"TJK",2000,"F",0,NA,NA
"TJK",2001,"F",0,NA,NA
"TJK",2002,"F",0,NA,NA
"TJK",2003,"F",0,NA,NA
"TJK",2004,"F",0,NA,NA
"TJK",2005,"F",0,NA,NA
"TJK",2006,"F",0,NA,NA
"TJK",2007,"F",0,NA,NA
"TJK",2008,"F",0,NA,NA
"TJK",2009,"F",0,NA,NA
"TJK",2010,"F",0,NA,NA
"TJK",2011,"F",0,NA,NA
"TJK",2012,"F",0,NA,NA
"TJK",2013,"F",0,NA,NA
"TJK",2014,"F",0,NA,NA
"TJK",2015,"F",0,NA,NA
"TJK",2016,"F",0,NA,NA
"TJK",2017,"F",0,NA,NA
"TJK",2018,"F",0,NA,NA
"TJK",2019,"F",0,NA,NA
"TJK",2020,"F",0,NA,NA
"TJK",2021,"F",0,NA,NA
"TKM",2000,"F",0,NA,NA
"TKM",2001,"F",0,NA,NA
"TKM",2002,"F",0,NA,NA
"TKM",2003,"F",0,NA,NA
"TKM",2004,"F",0,NA,NA
"TKM",2005,"F",0,NA,NA
"TKM",2006,"F",0,NA,NA
"TKM",2007,"F",0,NA,NA
"TKM",2008,"F",0,NA,NA
"TKM",2009,"F",0,NA,NA
"TKM",2010,"F",0,NA,NA
"TKM",2011,"F",0,NA,NA
"TKM",2012,"F",0,NA,NA
"TKM",2013,"F",0,NA,NA
"TKM",2014,"F",0,NA,NA
"TKM",2015,"F",0,NA,NA
"TKM",2016,"F",0,NA,NA
"TKM",2017,"F",0,NA,NA
"TKM",2018,"F",0,NA,NA
"TKM",2019,"F",0,NA,NA
"TKM",2020,"F",0,NA,NA
"TKM",2021,"F",0,NA,NA
"TLS",2000,"F",0,NA,NA
"TLS",2001,"F",0,NA,NA
"TLS",2002,"F",0,NA,NA
"TLS",2003,"F",0,NA,NA
"TLS",2004,"F",0,NA,NA
"TLS",2005,"F",0,NA,NA
"TLS",2006,"F",0,NA,NA
"TLS",2007,"F",0,NA,NA
"TLS",2008,"F",0,NA,NA
"TLS",2009,"F",0,NA,NA
"TLS",2010,"F",0,NA,NA
"TLS",2011,"F",0,NA,NA
"TLS",2012,"F",0,NA,NA
"TLS",2013,"F",0,NA,NA
"TLS",2014,"F",0,NA,NA
"TLS",2015,"F",0,NA,NA
"TLS",2016,"F",0,NA,NA
"TLS",2017,"F",0,NA,NA
"TLS",2018,"F",0,NA,NA
"TLS",2019,"F",0,NA,NA
"TLS",2020,"F",0,NA,NA
"TLS",2021,"F",0,NA,NA
"TON",2000,"F",0,NA,NA
"TON",2001,"F",0,NA,NA
"TON",2002,"F",0,NA,NA
"TON",2003,"F",0,NA,NA
"TON",2004,"F",0,NA,NA
"TON",2005,"F",0,NA,NA
"TON",2006,"F",0,NA,NA
"TON",2007,"F",0,NA,NA
"TON",2008,"F",0,NA,NA
"TON",2009,"F",0,NA,NA
"TON",2010,"F",0,NA,NA
"TON",2011,"F",0,NA,NA
"TON",2012,"F",0,NA,NA
"TON",2013,"F",0,NA,NA
"TON",2014,"F",0,NA,NA
"TON",2015,"F",0,NA,NA
"TON",2016,"F",0,NA,NA
"TON",2017,"F",0,NA,NA
"TON",2018,"F",0,NA,NA
"TON",2019,"F",0,NA,NA
"TON",2020,"F",0,NA,NA
"TON",2021,"F",0,NA,NA
"TTO",2000,"F",0,NA,NA
"TTO",2001,"F",0,NA,NA
"TTO",2002,"F",0,NA,NA
"TTO",2003,"F",0,NA,NA
"TTO",2004,"F",0,NA,NA
"TTO",2005,"F",0,NA,NA
"TTO",2006,"F",0,NA,NA
"TTO",2007,"F",0,NA,NA
"TTO",2008,"F",0,NA,NA
"TTO",2009,"F",0,NA,NA
"TTO",2010,"F",0,NA,NA
"TTO",2011,"F",0,NA,NA
"TTO",2012,"F",0,NA,NA
"TTO",2013,"F",0,NA,NA
"TTO",2014,"F",0,NA,NA
"TTO",2015,"F",0,NA,NA
"TTO",2016,"F",0,NA,NA
"TTO",2017,"F",0,NA,NA
"TTO",2018,"F",0,NA,NA
"TTO",2019,"F",0,NA,NA
"TTO",2020,"F",0,NA,NA
"TTO",2021,"F",0,NA,NA
"TUN",2000,"F",0,NA,NA
"TUN",2001,"F",0,NA,NA
"TUN",2002,"F",0,NA,NA
"TUN",2003,"F",0,NA,NA
"TUN",2004,"F",0,NA,NA
"TUN",2005,"F",0,NA,NA
"TUN",2006,"F",0,NA,NA
"TUN",2007,"F",0,NA,NA
"TUN",2008,"F",0,NA,NA
"TUN",2009,"F",0,NA,NA
"TUN",2010,"F",0,NA,NA
"TUN",2011,"F",0,NA,NA
"TUN",2012,"F",0,NA,NA
"TUN",2013,"F",0,NA,NA
"TUN",2014,"F",0,NA,NA
"TUN",2015,"F",0,NA,NA
"TUN",2016,"F",0,NA,NA
"TUN",2017,"F",0,NA,NA
"TUN",2018,"F",0,NA,NA
"TUN",2019,"F",0,NA,NA
"TUN",2020,"F",0,NA,NA
"TUN",2021,"F",0,NA,NA
"TUR",2000,"F",0,NA,NA
"TUR",2001,"F",0,NA,NA
"TUR",2002,"F",0,NA,NA
"TUR",2003,"F",0,NA,NA
"TUR",2004,"F",0,NA,NA
"TUR",2005,"F",0,NA,NA
"TUR",2006,"F",0,NA,NA
"TUR",2007,"F",0,NA,NA
"TUR",2008,"F",0,NA,NA
"TUR",2009,"F",0,NA,NA
"TUR",2010,"F",0,NA,NA
"TUR",2011,"F",0,NA,NA
"TUR",2012,"F",0,NA,NA
"TUR",2013,"F",0,NA,NA
"TUR",2014,"F",0,NA,NA
"TUR",2015,"F",0,NA,NA
"TUR",2016,"F",0,NA,NA
"TUR",2017,"F",0,NA,NA
"TUR",2018,"F",0,NA,NA
"TUR",2019,"F",0,NA,NA
"TUR",2020,"F",0,NA,NA
"TUR",2021,"F",0,NA,NA
"TUV",2000,"F",0,NA,NA
"TUV",2001,"F",0,NA,NA
"TUV",2002,"F",0,NA,NA
"TUV",2003,"F",0,NA,NA
"TUV",2004,"F",0,NA,NA
"TUV",2005,"F",0,NA,NA
"TUV",2006,"F",0,NA,NA
"TUV",2007,"F",0,NA,NA
"TUV",2008,"F",0,NA,NA
"TUV",2009,"F",0,NA,NA
"TUV",2010,"F",0,NA,NA
"TUV",2011,"F",0,NA,NA
"TUV",2012,"F",0,NA,NA
"TUV",2013,"F",0,NA,NA
"TUV",2014,"F",0,NA,NA
"TUV",2015,"F",0,NA,NA
"TUV",2016,"F",0,NA,NA
"TUV",2017,"F",0,NA,NA
"TUV",2018,"F",0,NA,NA
"TUV",2019,"F",0,NA,NA
"TUV",2020,"F",0,NA,NA
"TUV",2021,"F",0,NA,NA
"TZA",2000,"F",0,NA,NA
"TZA",2001,"F",0,NA,NA
"TZA",2002,"F",0,NA,NA
"TZA",2003,"F",0,NA,NA
"TZA",2004,"F",0,NA,NA
"TZA",2005,"F",0,NA,NA
"TZA",2006,"F",0,NA,NA
"TZA",2007,"F",0,NA,NA
"TZA",2008,"F",0,NA,NA
"TZA",2009,"F",0,NA,NA
"TZA",2010,"F",0,NA,NA
"TZA",2011,"F",0,NA,NA
"TZA",2012,"F",0,NA,NA
"TZA",2013,"F",0,NA,NA
"TZA",2014,"F",0,NA,NA
"TZA",2015,"F",0,NA,NA
"TZA",2016,"F",0,NA,NA
"TZA",2017,"F",0,NA,NA
"TZA",2018,"F",0,NA,NA
"TZA",2019,"F",0,NA,NA
"TZA",2020,"F",0,NA,NA
"TZA",2021,"F",0,NA,NA
"UGA",2000,"F",0,NA,NA
"UGA",2001,"F",0,NA,NA
"UGA",2002,"F",0,NA,NA
"UGA",2003,"F",0,NA,NA
"UGA",2004,"F",0,NA,NA
"UGA",2005,"F",0,NA,NA
"UGA",2006,"F",0,NA,NA
"UGA",2007,"F",0,NA,NA
"UGA",2008,"F",0,NA,NA
"UGA",2009,"F",0,NA,NA
"UGA",2010,"F",0,NA,NA
"UGA",2011,"F",0,NA,NA
"UGA",2012,"F",0,NA,NA
"UGA",2013,"F",0,NA,NA
"UGA",2014,"F",0,NA,NA
"UGA",2015,"F",0,NA,NA
"UGA",2016,"F",0,NA,NA
"UGA",2017,"F",0,NA,NA
"UGA",2018,"F",0,NA,NA
"UGA",2019,"F",0,NA,NA
"UGA",2020,"F",0,NA,NA
"UGA",2021,"F",0,NA,NA
"UKR",2000,"F",0,NA,NA
"UKR",2001,"F",0,NA,NA
"UKR",2002,"F",0,NA,NA
"UKR",2003,"F",0,NA,NA
"UKR",2004,"F",0,NA,NA
"UKR",2005,"F",0,NA,NA
"UKR",2006,"F",0,NA,NA
"UKR",2007,"F",0,NA,NA
"UKR",2008,"F",0,NA,NA
"UKR",2009,"F",0,NA,NA
"UKR",2010,"F",0,NA,NA
"UKR",2011,"F",0,NA,NA
"UKR",2012,"F",0,NA,NA
"UKR",2013,"F",0,NA,NA
"UKR",2014,"F",0,NA,NA
"UKR",2015,"F",0,NA,NA
"UKR",2016,"F",0,NA,NA
"UKR",2017,"F",0,NA,NA
"UKR",2018,"F",0,NA,NA
"UKR",2019,"F",0,NA,NA
"UKR",2020,"F",0,NA,NA
"UKR",2021,"F",0,NA,NA
"UZB",2000,"F",0,NA,NA
"UZB",2001,"F",0,NA,NA
"UZB",2002,"F",0,NA,NA
"UZB",2003,"F",0,NA,NA
"UZB",2004,"F",0,NA,NA
"UZB",2005,"F",0,NA,NA
"UZB",2006,"F",0,NA,NA
"UZB",2007,"F",0,NA,NA
"UZB",2008,"F",0,NA,NA
"UZB",2009,"F",0,NA,NA
"UZB",2010,"F",0,NA,NA
"UZB",2011,"F",0,NA,NA
"UZB",2012,"F",0,NA,NA
"UZB",2013,"F",0,NA,NA
"UZB",2014,"F",0,NA,NA
"UZB",2015,"F",0,NA,NA
"UZB",2016,"F",0,NA,NA
"UZB",2017,"F",0,NA,NA
"UZB",2018,"F",0,NA,NA
"UZB",2019,"F",0,NA,NA
"UZB",2020,"F",0,NA,NA
"UZB",2021,"F",0,NA,NA
"VNM",2000,"F",0,NA,NA
"VNM",2001,"F",0,NA,NA
"VNM",2002,"F",0,NA,NA
"VNM",2003,"F",0,NA,NA
"VNM",2004,"F",0,NA,NA
"VNM",2005,"F",0,NA,NA
"VNM",2006,"F",0,NA,NA
"VNM",2007,"F",0,NA,NA
"VNM",2008,"F",0,NA,NA
"VNM",2009,"F",0,NA,NA
"VNM",2010,"F",0,NA,NA
"VNM",2011,"F",0,NA,NA
"VNM",2012,"F",0,NA,NA
"VNM",2013,"F",0,NA,NA
"VNM",2014,"F",0,NA,NA
"VNM",2015,"F",0,NA,NA
"VNM",2016,"F",0,NA,NA
"VNM",2017,"F",0,NA,NA
"VNM",2018,"F",0,NA,NA
"VNM",2019,"F",0,NA,NA
"VNM",2020,"F",0,NA,NA
"VNM",2021,"F",0,NA,NA
"VUT",2000,"F",0,NA,NA
"VUT",2001,"F",0,NA,NA
"VUT",2002,"F",0,NA,NA
"VUT",2003,"F",0,NA,NA
"VUT",2004,"F",0,NA,NA
"VUT",2005,"F",0,NA,NA
"VUT",2006,"F",0,NA,NA
"VUT",2007,"F",0,NA,NA
"VUT",2008,"F",0,NA,NA
"VUT",2009,"F",0,NA,NA
"VUT",2010,"F",0,NA,NA
"VUT",2011,"F",0,NA,NA
"VUT",2012,"F",0,NA,NA
"VUT",2013,"F",0,NA,NA
"VUT",2014,"F",0,NA,NA
"VUT",2015,"F",0,NA,NA
"VUT",2016,"F",0,NA,NA
"VUT",2017,"F",0,NA,NA
"VUT",2018,"F",0,NA,NA
"VUT",2019,"F",0,NA,NA
"VUT",2020,"F",0,NA,NA
"VUT",2021,"F",0,NA,NA
"WSM",2000,"F",0,NA,NA
"WSM",2001,"F",0,NA,NA
"WSM",2002,"F",0,NA,NA
"WSM",2003,"F",0,NA,NA
"WSM",2004,"F",0,NA,NA
"WSM",2005,"F",0,NA,NA
"WSM",2006,"F",0,NA,NA
"WSM",2007,"F",0,NA,NA
"WSM",2008,"F",0,NA,NA
"WSM",2009,"F",0,NA,NA
"WSM",2010,"F",0,NA,NA
"WSM",2011,"F",0,NA,NA
"WSM",2012,"F",0,NA,NA
"WSM",2013,"F",0,NA,NA
"WSM",2014,"F",0,NA,NA
"WSM",2015,"F",0,NA,NA
"WSM",2016,"F",0,NA,NA
"WSM",2017,"F",0,NA,NA
"WSM",2018,"F",0,NA,NA
"WSM",2019,"F",0,NA,NA
"WSM",2020,"F",0,NA,NA
"WSM",2021,"F",0,NA,NA
"YEM",2000,"F",0,NA,NA
"YEM",2001,"F",0,NA,NA
"YEM",2002,"F",0,NA,NA
"YEM",2003,"F",0,NA,NA
"YEM",2004,"F",0,NA,NA
"YEM",2005,"F",0,NA,NA
"YEM",2006,"F",0,NA,NA
"YEM",2007,"F",0,NA,NA
"YEM",2008,"F",0,NA,NA
"YEM",2009,"F",0,NA,NA
"YEM",2010,"F",0,NA,NA
"YEM",2011,"F",0,NA,NA
"YEM",2012,"F",0,NA,NA
"YEM",2013,"F",0,NA,NA
"YEM",2014,"F",0,NA,NA
"YEM",2015,"F",0,NA,NA
"YEM",2016,"F",0,NA,NA
"YEM",2017,"F",0,NA,NA
"YEM",2018,"F",0,NA,NA
"YEM",2019,"F",0,NA,NA
"YEM",2020,"F",0,NA,NA
"YEM",2021,"F",0,NA,NA
"ZAF",2000,"F",0,NA,NA
"ZAF",2001,"F",0,NA,NA
"ZAF",2002,"F",0,NA,NA
"ZAF",2003,"F",0,NA,NA
"ZAF",2004,"F",0,NA,NA
"ZAF",2005,"F",0,NA,NA
"ZAF",2006,"F",0,NA,NA
"ZAF",2007,"F",0,NA,NA
"ZAF",2008,"F",0,NA,NA
"ZAF",2009,"F",0,NA,NA
"ZAF",2010,"F",0,NA,NA
"ZAF",2011,"F",0,NA,NA
"ZAF",2012,"F",0,NA,NA
"ZAF",2013,"F",0,NA,NA
"ZAF",2014,"F",0,NA,NA
"ZAF",2015,"F",0,NA,NA
"ZAF",2016,"F",0,NA,NA
"ZAF",2017,"F",0,NA,NA
"ZAF",2018,"F",0,NA,NA
"ZAF",2019,"F",0,NA,NA
"ZAF",2020,"F",0,NA,NA
"ZAF",2021,"F",0,NA,NA
"ZMB",2000,"F",0,NA,NA
"ZMB",2001,"F",0,NA,NA
"ZMB",2002,"F",0,NA,NA
"ZMB",2003,"F",0,NA,NA
"ZMB",2004,"F",0,NA,NA
"ZMB",2005,"F",0,NA,NA
"ZMB",2006,"F",0,NA,NA
"ZMB",2007,"F",0,NA,NA
"ZMB",2008,"F",0,NA,NA
"ZMB",2009,"F",0,NA,NA
"ZMB",2010,"F",0,NA,NA
"ZMB",2011,"F",0,NA,NA
"ZMB",2012,"F",0,NA,NA
"ZMB",2013,"F",0,NA,NA
"ZMB",2014,"F",0,NA,NA
"ZMB",2015,"F",0,NA,NA
"ZMB",2016,"F",0,NA,NA
"ZMB",2017,"F",0,NA,NA
"ZMB",2018,"F",0,NA,NA
"ZMB",2019,"F",0,NA,NA
"ZMB",2020,"F",0,NA,NA
"ZMB",2021,"F",0,NA,NA
"ZWE",2000,"F",0,NA,NA
"ZWE",2001,"F",0,NA,NA
"ZWE",2002,"F",0,NA,NA
"ZWE",2003,"F",0,NA,NA
"ZWE",2004,"F",0,NA,NA
"ZWE",2005,"F",0,NA,NA
"ZWE",2006,"F",0,NA,NA
"ZWE",2007,"F",0,NA,NA
"ZWE",2008,"F",0,NA,NA
"ZWE",2009,"F",0,NA,NA
"ZWE",2010,"F",0,NA,NA
"ZWE",2011,"F",0,NA,NA
"ZWE",2012,"F",0,NA,NA
"ZWE",2013,"F",0,NA,NA
"ZWE",2014,"F",0,NA,NA
"ZWE",2015,"F",0,NA,NA
"ZWE",2016,"F",0,NA,NA
"ZWE",2017,"F",0,NA,NA
"ZWE",2018,"F",0,NA,NA
"ZWE",2019,"F",0,NA,NA
"ZWE",2020,"F",0,NA,NA
"ZWE",2021,"F",0,NA,NA
