"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD"
"AND",2000,"Female",0.0512305175203465,0.0147591001701462,0.0112011390683647,0.0351762393862609,0.00557308792444409,0.13715635831883,0.0624234471992066,0.0443498849897146,0.219047072913163,0.271936341083507,0.147146811426016,15,19,0,1.2247715412657,0,1.2247715412657,0,0,0.0996784516187266,0,0,0,0,0,0
"AND",2001,"Female",0.0507600563402448,0.0145920523702995,0.0110057782195985,0.0344405757784111,0.00554671630637744,0.138220372041513,0.0618274480401855,0.0437248366037763,0.219626051624344,0.271185195505353,0.149070917169897,15,19,0,1.16247118183093,0,1.16247118183093,0,0,0.0830653766594568,0,0,0,0,0,0
"AND",2002,"Female",0.0503053455849067,0.0144299888325909,0.0107762901505113,0.0338400847116695,0.00553475944529862,0.139343432925038,0.0609868293201729,0.0430987039878399,0.220675778687318,0.268652429526945,0.15235635682771,15,19,0,1.10484668352818,0,1.10484668352818,0,0,0.0415326883737344,0,0,0,0,0,0
"AND",2003,"Female",0.0497595604600694,0.0142208659570323,0.0105350580584984,0.0331808259634635,0.0054958368679797,0.140328698903076,0.0601357904603501,0.0423662155796157,0.221694025131624,0.266272086092209,0.156011036526082,15,19,0,1.04982698325932,0,1.04982698325932,0,0,0.0913719143927338,0,0,0,0,0,0
"AND",2004,"Female",0.0493068684030342,0.0140489851515193,0.0103211138986823,0.0325778728084741,0.00548116101307287,0.141041758228302,0.0592483422690665,0.0418075150845302,0.222806363682449,0.263282246405648,0.160077773055222,15,19,0,0.999981201909538,0,0.999981201909538,0,0,0.0581457639088286,0,0,0,0,0,0
"AND",2005,"Female",0.0489734451642724,0.0139193526588999,0.010126444334461,0.0319656855200128,0.00548284754265057,0.141684977653046,0.0582969718890518,0.0413949291260007,0.224064633351383,0.259407008300478,0.164683704459744,15,19,0,0.946592381191479,0,0.946592381191479,0,0,0.0830653769490324,0,0,0,0,0,0
"AND",2006,"Female",0.0487139735224536,0.0138092058253583,0.00995967601682709,0.0312937682564323,0.00547940935428925,0.142255465722168,0.0573927350817567,0.041066413897828,0.225285947592018,0.255684285061587,0.169059119669283,15,19,0,0.894134501330776,0,0.894134501330776,0,0,0.0996784521848736,0,0,0,0,0,0
"AND",2007,"Female",0.0485468986907384,0.0137372727707273,0.0097937657837654,0.0306948206472481,0.00549528049197089,0.142773411412995,0.0563988174040208,0.0408252823926063,0.226732606359651,0.250812099304906,0.174189744741371,15,19,0,0.844808587435073,0,0.844808587435073,0,0,0.0415326884464972,0,0,0,0,0,0
"AND",2008,"Female",0.0484236493595943,0.013686195295709,0.00962155911326965,0.0301015380428876,0.00551029163759376,0.14325480068546,0.0553661197637435,0.040601409343816,0.228415792436282,0.245287909774902,0.179730734546742,15,19,0,0.827822308471556,0,0.827822308471556,0,0,0.0332261506371952,0,0,0,0,0,0
"AND",2009,"Female",0.0482582335215635,0.0136065322810569,0.00943960838478075,0.0294237160292613,0.00548289135097867,0.14361489344053,0.0543557252506209,0.040267532062911,0.230216305410754,0.240024331164642,0.185310231102901,15,19,0,0.808331077873198,0,0.808331077873198,0,0,0.0664523017133868,0,0,0,0,0,0
"AND",2010,"Female",0.0480564559645025,0.0135045833498886,0.00924357630520025,0.0286948684739121,0.00542534597842729,0.143858408368337,0.0533163971639427,0.0398437924905428,0.232152730385,0.234653963163469,0.191249878356778,15,19,0,0.787480668048315,0,0.787480668048315,0,0,0.0581457639921208,0,0,0,0,0,0
"AND",2011,"Female",0.0478022097465509,0.0133673569778053,0.00904361073258399,0.0279024479198432,0.00532832831383289,0.144077868831975,0.0522864465953895,0.03931709827284,0.234103274875148,0.229819318425829,0.196952039308201,15,19,0,0.76606256543041,0,0.76606256543041,0,0,0.0249196127902138,0,0,0,0,0,0
"AND",2012,"Female",0.0474848825517007,0.0131944582415794,0.0088648315835253,0.0271249309535156,0.00519922881389896,0.144020122921759,0.051436125165541,0.0387228222222293,0.2357019321761,0.226517617258151,0.201733048111999,15,19,0,0.747709026802436,0,0.747709026802436,0,0,0.0747588393714158,0,0,0,0,0,0
"AND",2013,"Female",0.0471208667818792,0.0130031244893234,0.00871164856202402,0.0263001839190412,0.00506203534176096,0.143801849590737,0.0507729599587261,0.0381273296911713,0.23690417482729,0.224688985837047,0.205506841001,15,19,0,0.730102852507154,0,0.730102852507154,0,0,0.0415326884369472,0,0,0,0,0,0
"AND",2014,"Female",0.0466990222848287,0.0127972223215299,0.00858454584185055,0.0254911767212552,0.00492684431771313,0.143420097940281,0.0502914970399849,0.03754790087018,0.237721018055962,0.224769172236274,0.20775150237014,15,19,0,0.718199283306095,0,0.718199283306095,0,0,0.04983922620171,0,0,0,0,0,0
"AND",2015,"Female",0.0462104693994856,0.0125832758477543,0.00846292539332718,0.0246879050267401,0.00479710088356432,0.142786973975137,0.0499040887682996,0.0369695179567239,0.238299805286492,0.226283513043728,0.209014424418748,15,19,0,0.700708382439312,0,0.700708382439312,0,0,0.0332261506180458,0,0,0,0,0,0
"AND",2016,"Female",0.0456922705440063,0.0123827819464786,0.00830834959226401,0.024057455888487,0.00469361164017758,0.14210737747281,0.0492799728620523,0.0363911378745359,0.239134378948948,0.22744858903176,0.21050407419848,15,19,0,0.681702306593764,0,0.681702306593764,0,0,0.033226150615574,0,0,0,0,0,0
"AND",2017,"Female",0.0451626595818819,0.012207562062848,0.00811358275898221,0.0236367821785824,0.00462091360960437,0.141440586082818,0.0483640254041001,0.0358137768034475,0.240311791592768,0.228039684430396,0.212288635494571,15,19,0,0.668458045972826,0,0.668458045972826,0,0,0.008306536999947,0,0,0,0,0,0
"AND",2018,"Female",0.044662354352615,0.0120702867916443,0.0078892704526449,0.0234243996830083,0.00458214519364862,0.140880566927515,0.047200377723325,0.0352671512577157,0.241830552464118,0.227857074424145,0.21433582072962,15,19,0,0.655282580973924,0,0.655282580973924,0,0,0.0166130749061326,0,0,0,0,0,0
"AND",2019,"Female",0.0442055992766159,0.0119697361222371,0.00766060677898545,0.023397972936567,0.0045735409421033,0.140452508544277,0.0459442217421493,0.0347739907122605,0.243487962049917,0.227682558133301,0.215851302761586,15,19,0,0.639825564787741,0,0.639825564787741,0,0,0.0415326884175474,0,0,0,0,0,0
"AND",2020,"Female",0.0438744347073366,0.0119141708408296,0.00748232007590961,0.0234079599424412,0.00457807662879389,0.140188374580434,0.044971022940348,0.0344173666278938,0.244802782610225,0.227767001823254,0.216596489222534,15,19,0,0.625004448525669,0,0.625004448525669,0,0,0.0415326884175474,0,0,0,0,0,0
"AND",2021,"Female",0.0436215665403188,0.0118791818330294,0.00734189861229194,0.023425193007508,0.00458835360451482,0.140137622699294,0.0441826503775117,0.0341495819913979,0.245925753545756,0.228126237343844,0.216621960444534,15,19,0,0.610015796117878,0,0.610015796117878,0,0,0.0415326884175474,0,0,0,0,0,0
"COK",2015,"Female",0.0283071967938362,0.0141938982427798,0.00285004781407872,0.142432663251718,0.0191787251426091,0.07376957383947,0.0187620472408809,0.0330420644198461,0.240347889672836,0.291207894349797,0.135907999232147,15,19,0,3.54777835431997,0,3.54777835431997,0,0,0,0,0,0,0,0,0
"COK",2016,"Female",0.0277352429967557,0.0140080800497866,0.0026714697115183,0.143874758257931,0.0189677616519882,0.0730719756463612,0.0177337878231714,0.0320616762304779,0.243118938013109,0.289914761520399,0.136841548098502,15,19,0,3.48090837937433,0,3.48090837937433,0,0,0.0167120594904009,0,0,0,0,0,0
"COK",2017,"Female",0.0271357104183381,0.0138039532277324,0.00250889172715959,0.144256608984399,0.0187330363470185,0.0723267917379026,0.0168188869579933,0.0311074246494625,0.245650297268595,0.290616301494398,0.137042097187,15,19,0,3.41344416475941,0,3.41344416475941,0,0,0,0,0,0,0,0,0
"COK",2018,"Female",0.0265118725691859,0.0136036472402049,0.00235288702796882,0.145266643206697,0.018619850756687,0.0713967768238968,0.0159146760332687,0.0302041593425273,0.248025495507976,0.290927773764628,0.13717621772696,15,19,0,3.32906673317911,0,3.32906673317911,0,0,0,0,0,0,0,0,0
"COK",2019,"Female",0.025881563413965,0.0134106037758215,0.00220331783063012,0.1464158045328,0.0185831503483028,0.0703883577608714,0.0150304232520653,0.0293433862034515,0.250431320661876,0.29099281760841,0.137319254611806,15,19,0,3.26898402554,0,3.26898402554,0,0,0.0167120594908549,0,0,0,0,0,0
"COK",2020,"Female",0.0253973530210556,0.0132682462505948,0.00208939022247969,0.146698653655672,0.0185693230819099,0.0696721209813708,0.0143527452631066,0.0286952793403349,0.252593430463862,0.29111729980003,0.137546157919583,15,19,0,3.18263694890637,0,3.18263694890637,0,0,0.0167120594908549,0,0,0,0,0,0
"COK",2021,"Female",0.0250057860269734,0.0131549142851433,0.00199854012389514,0.146658597547031,0.0185581883177878,0.0691147586526998,0.0138093486790636,0.0281749933920369,0.254489429802435,0.291259735441556,0.137775707731377,15,19,0,3.08883180929283,0,3.08883180929283,0,0,0.0167120594908549,0,0,0,0,0,0
"DMA",2021,"Female",0.0517218603193066,0.0208298099866173,0.00757580060408195,0.0740101038397228,0.0252537358728737,0.127609500838571,0.02878427456538,0.0611272469481247,0.27970472729411,0.166467117820313,0.1569158219109,15,19,0,0.881763364798269,0,0.881763364798269,0,0,0.0782890439333152,0,0,0,0,0,0
"MCO",2003,"Female",0.0571223848700931,0.0154509436597475,0.011121600873456,0.0370345986810812,0.00817729427531686,0.148059314968783,0.0453258180849617,0.0547854614474464,0.248915660483963,0.175691725318202,0.19831519733695,15,19,0,1.08133134036528,0,1.08133134036528,0,0,0.00077806806468463,0,0,0,0,0,0
"MCO",2004,"Female",0.0562736096087838,0.0152359401803623,0.0106265162175871,0.0373037033646417,0.00810680278930017,0.14667251156948,0.0434508104845229,0.0536659295149753,0.251768781032926,0.173966237189729,0.202929158047692,15,19,0,1.06554851736437,0,1.06554851736437,0,0,0.00211345648839896,0,0,0,0,0,0
"MCO",2005,"Female",0.0553572074955775,0.0150119058648098,0.0101149840993902,0.0376233393737083,0.00804466851777852,0.145059169346012,0.0415078064480235,0.0525134814389227,0.254775080617999,0.171776868193249,0.208215488604529,15,19,0,1.05186859118012,0,1.05186859118012,0,0,0.00377365948442124,0,0,0,0,0,0
"MCO",2006,"Female",0.0543207876686334,0.0147625791153666,0.00956992228327083,0.0380616882382158,0.0080231716983888,0.143025745863261,0.0393257228635727,0.0513601199856301,0.258328185495039,0.169215441098416,0.214006635690205,15,19,0,1.0392391107091,0,1.0392391107091,0,0,0.00551787950194146,0,0,0,0,0,0
"MCO",2007,"Female",0.0530528132638395,0.0144475799943809,0.00894499215358517,0.0388416197820549,0.00808157498826129,0.140077798655746,0.0365530676150141,0.050194138164927,0.263328351869866,0.166492646817744,0.219985416694581,15,19,0,1.02620578274792,0,1.02620578274792,0,0,0.0070915682706456,0,0,0,0,0,0
"MCO",2008,"Female",0.0517883246809984,0.0141548425381309,0.00835638617111927,0.0396522452905145,0.00815402670937173,0.137252684571363,0.0340052988368325,0.0490331054604868,0.26818748778676,0.164076251888421,0.225339346066002,15,19,0,1.0143485334701,0,1.0143485334701,0,0,0.00823467400552862,0,0,0,0,0,0
"MCO",2009,"Female",0.050848556900538,0.013980821909853,0.00793911473449678,0.04000325836291,0.00813838870110192,0.135763108565462,0.032554712948261,0.0479333162439774,0.270757276631563,0.162352843299843,0.229728601701994,15,19,0,0.997832622373519,0,0.997832622373519,0,0,0.00868217987320482,0,0,0,0,0,0
"MCO",2010,"Female",0.0499329269160827,0.0138163381843891,0.00754918187910924,0.0403675027862832,0.00812108201951817,0.134238786784761,0.0312203815155664,0.0468514228645339,0.273204182526544,0.16103995515402,0.233658239369192,15,19,0,0.982295077558874,0,0.982295077558874,0,0,0.00815037380987618,0,0,0,0,0,0
"MCO",2011,"Female",0.0489359947299466,0.0136302445464517,0.00713780427409832,0.0409430675609253,0.00813508496917951,0.132394151403249,0.0296868316075889,0.0457614237432639,0.276307056160803,0.159798205630477,0.237270135374017,15,19,0,0.967345915145056,0,0.967345915145056,0,0,0.00634276138764076,0,0,0,0,0,0
"MCO",2012,"Female",0.0479243670645761,0.0134477824959161,0.00673227065450486,0.0415776433947548,0.00815650049064071,0.130530638638498,0.0281616689841002,0.0446733360914012,0.27948000658449,0.158267717835016,0.241048067766102,15,19,0,0.95058051091408,0,0.95058051091408,0,0,0.00391569569182912,0,0,0,0,0,0
"MCO",2013,"Female",0.0466421773087206,0.0131992893072423,0.00624162737428683,0.0427168500850542,0.00825734362857093,0.127635622067534,0.0260956143004836,0.0434996987988894,0.284199357206577,0.156086357108441,0.245426062814202,15,19,0,0.937417597558506,0,0.937417597558506,0,0,0.00155919355036307,0,0,0,0,0,0
"MCO",2014,"Female",0.0451455501263808,0.0129034516698587,0.005703222209725,0.0442716190481042,0.00841852178211913,0.123976200398816,0.023740224442207,0.0422339364174275,0.290039412691857,0.153431660838957,0.250136200374548,15,19,0,0.920246927470835,0,0.920246927470835,0,0,0,0,0,0,0,0,0
"MCO",2015,"Female",0.0435279240136655,0.0125840797628409,0.0051622987346581,0.0460987672700224,0.00860921750164503,0.119890559773692,0.0213751949521228,0.0408894188368911,0.296386372228195,0.150601156799802,0.254875010126465,15,19,0,0.903592200405633,0,0.903592200405633,0,0,0,0,0,0,0,0,0
"MCO",2016,"Female",0.0419541832344465,0.012282066826079,0.00467250549718072,0.0479540955684381,0.00879046854654571,0.116016806439848,0.0192885115719515,0.0395400626453367,0.302393594935254,0.147947349838946,0.259160354895974,15,19,0,0.886685881901588,0,0.886685881901588,0,0,0,0,0,0,0,0,0
"MCO",2017,"Female",0.0407014852690893,0.0120659556499729,0.00430421406152974,0.0493497134428604,0.00889693295659754,0.113323745025957,0.0178436720064478,0.0383384296991448,0.306587664834654,0.145980680122259,0.262607506931487,15,19,0,0.870822012007432,0,0.870822012007432,0,0,0,0,0,0,0,0,0
"MCO",2018,"Female",0.0394566027091238,0.0118536932641819,0.00395815885491094,0.0509362776143491,0.00902683797823523,0.110683819644719,0.0164669815925422,0.037154738271081,0.311017080608939,0.144575961516763,0.264869847945154,15,19,0,0.855853012781877,0,0.855853012781877,0,0,0,0,0,0,0,0,0
"MCO",2019,"Female",0.0381299218113776,0.0116210966064144,0.00361255304235032,0.0528535840061732,0.00919133684064533,0.107679419611919,0.0150609734587951,0.0359240632488766,0.316050614240672,0.14361811813754,0.266258318995236,15,19,0,0.841453672144997,0,0.841453672144997,0,0,0,0,0,0,0,0,0
"MCO",2020,"Female",0.0372174217410568,0.0114975970190767,0.00338351712402521,0.0541337545587125,0.00926573628785063,0.106018212414334,0.0142505240350521,0.0349489801012701,0.31876749265208,0.143444799453419,0.267071964613123,15,19,0,0.824588572012261,0,0.824588572012261,0,0,0,0,0,0,0,0,0
"MCO",2021,"Female",0.0364629665889886,0.0114145154143691,0.00319992406058528,0.0552286004302845,0.00931135373830004,0.104859488911667,0.0136504312436503,0.0340882558283509,0.320688656583089,0.143636982237297,0.267458824963418,15,19,0,0.810545989647734,0,0.810545989647734,0,0,0,0,0,0,0,0,0
"NIU",2000,"Female",0.048391290504845,0.0336536516756581,0.0115132208724918,0.136416492722339,0.0310273342741685,0.073906319718422,0.109364176643356,0.09707012706935,0.20585904043896,0.156497715951073,0.0963006301293371,15,19,0,3.51149380198076,0,3.51149380198076,0,0,0,0,0,0,0,0,0
"NIU",2001,"Female",0.0472894807191361,0.0321783301017613,0.0112642908549782,0.142063234362606,0.0303932172663674,0.0729135677164979,0.108354139312179,0.0944028209701425,0.200485345198174,0.166029255743894,0.0946263177542638,15,19,0,3.56456826633081,0,3.56456826633081,0,0,0,0,0,0,0,0,0
"NIU",2002,"Female",0.0475689393580722,0.0316258189353771,0.0113616101845988,0.14429615450427,0.0307131861650828,0.0740631858851489,0.105648149862432,0.0908361407857349,0.205269278763641,0.163005911036863,0.0956116245187789,15,19,0,3.6478026770775,0,3.6478026770775,0,0,0.0334241079976834,0,0,0,0,0,0
"NIU",2003,"Female",0.0470833346799488,0.0305332397358705,0.0113633430344082,0.149243801463568,0.0306715027445033,0.0746092751400689,0.102742935315258,0.0869584137793232,0.206412761469001,0.164419765928941,0.0959616267091096,15,19,0,3.72081101855713,0,3.72081101855713,0,0,0,0,0,0,0,0,0
"NIU",2004,"Female",0.0475031096810994,0.0301011124887969,0.0115897566242627,0.151293301484434,0.0312389973417385,0.0765579546734864,0.0990690122468724,0.0827997599284996,0.214475252455693,0.157353097103801,0.098018645971316,15,19,0,3.6916644579255,0,3.6916644579255,0,0,0,0,0,0,0,0,0
"NIU",2005,"Female",0.0473315970719071,0.0291713718535173,0.0117746093440074,0.155826200570409,0.0315678908144002,0.0783633607060735,0.0947031376433456,0.0775917741120226,0.221295318612163,0.152495802272536,0.0998789369996178,15,19,0,3.57730958133329,0,3.57730958133329,0,0,0,0,0,0,0,0,0
"NIU",2006,"Female",0.0463643331277274,0.0280088253849992,0.0117648682598488,0.162012437255524,0.0313011287765268,0.0788168951846229,0.0918059418115366,0.0737321081096816,0.221543176674206,0.154450632134668,0.100199653280658,15,19,0,3.51941245302491,0,3.51941245302491,0,0,0,0,0,0,0,0,0
"NIU",2007,"Female",0.0465470523224832,0.0277763927615944,0.0119440898683796,0.162894254121505,0.0316563770417136,0.0803740602659175,0.0892162031127966,0.0708914927667209,0.22834907966481,0.148528633448406,0.101822364625673,15,19,0,3.47785461653767,0,3.47785461653767,0,0,0,0,0,0,0,0,0
"NIU",2008,"Female",0.0455756324003132,0.0269657428603733,0.0118427091917443,0.167603950030391,0.0312161040059812,0.0800632116554043,0.0879966075241308,0.069046643313713,0.225506192066757,0.152891670929604,0.101291536021587,15,19,0,3.38193121382531,0,3.38193121382531,0,0,0,0,0,0,0,0,0
"NIU",2009,"Female",0.0449763728708299,0.0264413517397412,0.0118215485386229,0.170652409337999,0.0310201085968532,0.0802782649421542,0.0866541803202096,0.0671426908043423,0.225465845810931,0.154204329008611,0.101342898029706,15,19,0,3.31575406667208,0,3.31575406667208,0,0,0,0,0,0,0,0,0
"NIU",2010,"Female",0.0448233874729695,0.0264689985189825,0.0117648866895252,0.170564420493655,0.0309581121935237,0.0800356753597572,0.0869799835271812,0.0674519338779963,0.223970144981103,0.156057810807189,0.100924646078118,15,19,0,3.31286336872882,0,3.31286336872882,0,0,0,0,0,0,0,0,0
"NIU",2011,"Female",0.043374852740045,0.0256995966393062,0.0114317233552418,0.175463488626775,0.0300804274843991,0.0780227692263001,0.0878626466777351,0.0676420040434408,0.213326714054276,0.168680845545137,0.0984149316073444,15,19,0,3.30257137688222,0,3.30257137688222,0,0,0.00835602887926786,0,0,0,0,0,0
"NIU",2012,"Female",0.0419824564763767,0.0249401975669965,0.0111245375589134,0.180023341298043,0.0292713356639718,0.0762126788677021,0.0883587150686651,0.0673202852273546,0.204007941380643,0.180668883680915,0.0960896272104185,15,19,0,3.29445403452292,0,3.29445403452292,0,0,0,0,0,0,0,0,0
"NIU",2013,"Female",0.0406920721883835,0.0242962903324003,0.0108115837694657,0.18355341825767,0.0284885791233234,0.0743109135933461,0.0890778621411209,0.0673043603760798,0.194861553638047,0.19295124785288,0.093652118727284,15,19,0,3.3239482432876,0,3.3239482432876,0,0,0,0,0,0,0,0,0
"NIU",2014,"Female",0.0394479689466286,0.0235898566307656,0.0105376742642888,0.187351355481629,0.0277725705189034,0.0727247605719233,0.0891337669520064,0.0665493750363923,0.18733390520605,0.204010873332862,0.0915478930585502,15,19,0,3.3610172243271,0,3.3610172243271,0,0,0,0,0,0,0,0,0
"NIU",2015,"Female",0.038585318349903,0.0230477472355606,0.0103977148104659,0.190527598889648,0.027355570973292,0.0720918831200699,0.0884533617407715,0.0650289541709663,0.183960823195461,0.210006025371401,0.090545002142461,15,19,0,3.3790104362076,0,3.3790104362076,0,0,0,0,0,0,0,0,0
"NIU",2016,"Female",0.0381219582781704,0.0227699282748455,0.0103216154665848,0.192120885788388,0.0271569298404601,0.0718326813023828,0.0879888170068907,0.0640387077822542,0.182439722614938,0.213193750890238,0.0900150027548486,15,19,0,3.40084680248011,0,3.40084680248011,0,0,0.00339141937211452,0,0,0,0,0,0
"NIU",2017,"Female",0.0374956603445832,0.0223688231245932,0.0102275649577573,0.194528933415543,0.0268623286723535,0.0714650734725366,0.0872867145068701,0.0627471480015135,0.180427082699297,0.217226798110882,0.0893638726940695,15,19,0,3.41536688019748,0,3.41536688019748,0,0,0,0,0,0,0,0,0
